ufo_id,location
177521,"Coordinates: 32.78863° N, 98.97529° W"
177564,"36°10'45.6""N 115°14'51.0""W (Bill Briare Park)"
177756,N30°25'180 W87°12'49.9
177811,"East of Latitude: 33.195721 / N 33° 11' 44.594"" Longitude: -117.227029 / W 117° 13' 37.304"""
177817,"29.42423° N, 98.80073° W"
177858,"58.8410023, 11.2551124"
177971,"Truck parking lot / former department store parking lot. Map coordinates: 40.013128, -82.959853"
178075,"coordinates picked up by cell phone: stratmoore Colorado 38.775,negative 104.781"
178253,"2810 Matheson Blvd E, Mississauga, ON L4W 4X7, Canada - my car was 43.665742, -79.598255"
178254,"43.662592, -79.607322 close to this location on the 401 - could see the airport to my left"
178257,"43.624787, -79.492432 - these are my rough google map coordinates"
178269,"52.528147, 19.164439"
178308,"Night sky east Levittown NY approx 40.729 lat, -73.504 longitude"
178362,"39.04050 deg N, 85.89120 deg W"
178428,"42.48597063521591, -71.45393970391082"
178430,"42.475286129613295, -71.45797161598415"
178549,182° South in the sky
178558,"29.4521381693922, -81.11891501303231"
178643,"32°28'22.5""N 90°07'28.4""W"
178656,In the middle of farm country. 50.55 N by 99.19 W
178657,"https://maps.apple.com/?ll=53.851772,-1.859170&q=StIvesEstate&t=m"
178664,"30.216200,-81.563500"
178667,Latitude: 43.043364 / N 43° 2' 36.112''Longitude: -77.425637 / W 77° 25' 32.294''
178841,"Area is a farm / country area / outside of an urban area, 30°08'37.1""N 98°26'49.5""W"
178849,"40.938863190674006, -74.38107674143637 | 40.870474449417536, -74.41373704519458"
179160,"51°45'53.6""N 19°44'57.4""E / alcove Garden beetwen pond"
179291,"40.89, -81.41"
179296,https://gps-coordinates.org/my-location.php?lat=32.803196443483465&lng=-117.13511220106375
179320,"(38.2019054, -77.4822794)"
179343,"37.89890° N, 122.51435° W"
179356,38.3963817 78.9561585
179369,Latitude 39.0345627 Longitude 95.7439403
179392,"40.718060, -74.089400"
179419,"(46.1987307, -118.9965909) I was driving and I saw object to left over the edge of the town burbank"
179437,33.65301 degrees N by 112.35200 degrees W
179456,"Urban neighborhood located at 40.592734, -75.488035"
179463,"37.32663° N, 90.92431° W"
179467,Latitude: 43.024347 | Longitude: -78.971162
179477,"(33.9477794, -118.2204530) Saw a few some went south. saw one go up and one come down"
179494,"32°17'39.0""S 115°45'15.3""E"
179507,"39.26602° N, 88.50868° W"
179521,"New Lenox, IL 41degrees 30'43.13""N, 87 degrees 57'56.2"" W"
179551,"40°45'49.9""N 74°59'18.1""W"
179608,"18.22612° N, 66.00696° W"
179611,"28.11367° N, 80.67204° W"
179666,"50.67285, 3.05360"
179678,suburban/country area lat 29.5305216 lon -95.338496
179709,"32.507, -85.069"
179710,"35.319407, -116.346808"
179711,"33.7392978, -78.8179253"
179712,40°41′29″ N 73°57′32″ W
179717,33.30N/79.07W 24NM SSW of KMYR ~3-5NM offshore
179720,Latitude: 38.721946 / N 38° 43' 19.004'' Longitude: -75.117363 / W 75° 7' 2.507''
179729,"35°04'04.0""N 85°03'41.0""W"
179757,46.1404146 latitude -122.9090231 longitude
179772,Latitude 44.253208 Longitude -69.189507 Observed in the western sky
179803,"53.8084, -1.8233"
179849,Latitude: 38.721946 / N 38° 43' 19.004'' Longitude: -75.117363 / W 75° 7' 2.507''
179919,"40 45.670N 72 54.877W On water and wetlands, house is raised on stilts with no surrounding trees"
179947,46.1404146 latitude -122.9090231 longitude
179955,"32.3186305, -96.1110210"
180006,Latitude: 35.968398 | Longitude: -115.188609
180018,"44.07129894647603, -93.51085486290876"
180021,"At stop sign on Dortch Ln, facing north. latitude of 887 Dortch Ln :35.9666597 longitude:-86.668528"
180024,42.2012 N 85.5800 W
180042,"43.70868° N, 121.49313° W"
180044,"Lake front property at Bonney Lake owned by my Aunt and Uncle 47.19013822925921, -122.18444575565533"
180083,"39°17'51.9""N 84°39'58.8""W, I was standing with my cell phone facing slightly north east."
180126,"41.01936779508337, -73.6308063096135"
180141,"34.929900,-92.442700"
180151,"39.034779,-95.620407"
180153,"(39.3707958, -77.4223731)"
180155,"34.0106620, -114.4749581"
180162,"﻿43°09′53′′N 77°41'29""W"
180173,"38.33140977226917, -104.82113214576486"
180175,"This is my nest cam facing North 40.889773, -75.405532"
180199,"(28.6283135, -81.4660655)"
180225,"Avoca Beach 33.4720° S, 151.4280° E"
180282,"46.238888, -63.129166"
180304,"46.5007789, 8.3289953"
180315,"32.37563847587729, -89.99997158329266"
180334,"40.520557, -108.990320"
180387,33.39838-93.3856
180400,"42.08746° N, 70.93480° W"
180411,"40.43437° N, 79.74182° W"
180443,"(35.9784096, -96.0116699)"
180453,"41.817617,-69.976806"
180484,Varied from approx. 60° to 85° azimuth and 25° to 30° slope above the horizon from the obs. point.
180487,"We were driving north on NC-540 (35.8900439, -78.8164229) and it hovered directly over the highway."
180495,"-34.064267778592644, 18.77881050380064"
180538,"41.23886697301404, -8.414825078430354 I was at looking to the east"
180555,"(32.8044607, -117.1599674)"
180563,"From just south of Tazewell TN, in the East sky about 15° high"
180586,"-36.98256924511325, 146.95367592216718"
180607,"-27.928481231336377, 139.3403198389472 https://maps.app.goo.gl/B4Go5hLyaYUjZXX47"
180608,37 10 38N 90 38 47W
180610,53.481102 - 2.882814
180620,"62° 47' 49"" N 7° 38' 44"" E"
180661,"37.0513° N, 122.0733° W"
180706,"33°48'42.6""N 117°55'02.0""W"
180732,"35.1480856, -101.8514123"
180733,"Coordinates 36,5993976 , 31,8109459"
180746,"33.817, -117.5339"
180755,"(43.7969176, -75.3980947)"
180757,"The craft was hovering to the west of the address reported, at approximately 40.352 N, 79.610 W"
180778,34 19 52 S 19 8 17 E
180789,"33.85381° N, 116.55166° W"
180808,"Oscoda Michigan, THE WIND was very light with good aerial and land visibility, 50° F."
180820,"48.5981562, -118.0839620"
180867,"39°27'17""N 88°22'12""W"
180874,"30.635027,-96.037924"
180878,"36.054430, -115.293470"
180908,"33.926203, -84.058206 In line with Aircraft on approach to Atlanta Hartsfield international Airport"
180925,"(31.1059880, -97.8961424) Between my yard and the highway 190 bypass"
180928,"(31.5585314, -97.1450453)"
180934,"43.1286815, -71.6846932"
180964,48.3499N 122.5797 W
180972,40°50′59″ N 79°57′40″ W
180997,40.587200 latitude -74.039000 longitude
181009,"Suburban Neighborhood, Latitude : 35.298916 Longitude: -119.127708"
181059,"Latitude 28.3605423 longitude -80.6038667 28°21'37""N 80°36'13""W"
181062,"LAT: 41.4439, LONG: -90.64362 ..RT 67 towards Turkey Hollow Road"
181086,13 deg lat 80 deg longitude
181092,"40.0420410, -77.4360183"
181102,"21°18'20.16""S, 46°56'50.31""O"
181150,39.594090/-104.948020
181157,"27.42˚ N, -82.44˚ W, park bench in Johnson Preserve along the Braden River facing due East"
181164,28.69345 N 95.97366 W
181205,43°19’14” N 73°52’1” W
181212,"36.29581° N, 115.28665° W"
181216,314° N 39°39'42”N 82°27’30”W Elevation: 1030 ft
181275,Latitude 26.690010 Longitude -80.223120 residential area backyard
181308,"39.72699 N, 84.20621 W"
181323,"45.615984,-73.476958"
181333,42.559-114.459
181343,"36.313935, -119.233819"
181386,"40.07267° N, 86.02130° W"
181443,"35.141880,-113.069379"
181444,"36.0936129, -80.4063747 (36°05'37.0""N 80°24'23.0""W)"
181447,"33.75679478719146, -117.19058514288076 Southbound on the I-215 Freeway Exit at highway 74"
181470,"43.174095, -70.609909. Sighting appeared only above the lighthouse very far up in the sky"
181490,"21.300200,-157.859800"
181495,"31.10447, -114.93200"
181499,"53.38513, - 2.63490"
181502,"Levittown 40.72787° N, 73.50762° W"
181524,"40.881696, -119.318177 appx 3950ft elevation"
181533,"47.8648068, -121.8122743"
181554,"53°24'03""N 2°46'46""W Pylons crossing M62 south side to north side."
181601,In front of my house in the street facing east at about a 40° angle
181617,"28.21566001239647, -82.66494641526901"
181624,"lat: 44.78 N, 91.98 W; azimuth: 315 degrees, altitude: 50 degrees."
181653,"near the West Fork of the Gila River in Catron Co., NM 33°14'20.5""N 108°17'14.0""W"
181662,"41°50'59""N 70°35'54""W"
181666,"46.960500,-122.833600"
181671,"8H5C+3VQ Ponnamaravathi East, Tamil Nadu 10.3077052, 78.5722346"
181673,"44°54'42.6""N 91°55'00.0""W- My location. Object was West slightly North by about 20 degrees"
181683,34°14′53″ N 86°11′45″ W
181688,"43.78, -70.38. Completely clear night; notably so."
181695,"32.218746, -110.914991"
181716,"Salt Flat Campground, 34.32642, -111.83640"
181731,"38.0355696,-120.3788359 In yard 100 feet away from trees or buildings."
181758,"(29.1645846, -81.0534861)"
181774,"36.510240,-87.365390 over parking lot just above the trees headed over Clarksville Marina direction."
181782,"34.204340, -118.776538"
181813,28.17612° -80.59005° Magnetic decl.: 7° 16' W
181841,"(37.6078688, -122.4978835)"
181929,"39°24'05""N 84°06'22""W"
181939,"Two lights appeared in Lee's Summit, MO SW evening sky Coordinates: Lat. 42.6529 Long.-73.7567"
181979,"Elevation: 2769 ft., Coordinates: 35.942425, -81.842103"
181983,"34° 57' 10.921"" N 120° 26' 8.589"" W"
181984,Facing 215° SW while in my backyard
181988,"33.81210° N,117.91850° 0"
181993,"(33.9327245, -116.6909221)"
182024,Bradenton Fl 27.47151°N82.57640°W
182026,"Breitengrad 53°52'27.67""N, Längengrad 8°38'3.16""E"
182027,"Latitude: 38°28'13.20""N, Longitude: 121°26'23.11""W"
182042,"48.185588, -122.089339"
182073,"45.9258° N, 116.1200° W"
182081,"47.3305° N, 120.8537°W"
182083,"While flying from N24 24.6 W144 59.2 on a course of 054 degrees to N26 59.7 W138 12.3 at 35,000"
182096,"Back Garden, 52.9970915 /0.3992535"
182125,"35.78600° N, 84.10193° W"
182144,"The location with the coordinates 66°16'48""S 101°00'56""E is in Antarctica."
182168,Lat: 49.35118. Long: -74.13280
182185,From my house 32.38684 N. & 93.79272 W. It flew. From 240 South West 32 23’12” N to 131 SW 32 23’13”
182192,Latitude 41.0223 longitude -80.34119
182251,"37.8481, 27.8209, seen through my balcony"
182267,Jaguaquara BA 3° travessa rua Manoel Victor bairro Santa Luzia.
182268,44° 44' 56.6952'' N 63° 14' 11.6088'' W object was over toulaneys pizza
182273,"43.944130N, 92.496160W"
182285,"44.9963952, -123.9958523"
182294,"43.944130N, 92.496162W"
182308,"43.944130N, 92.496162W"
182320,"43.944130N, 92.496162W"
182337,"52.946229,158.234573"
182361,"Near the boat launch at Chatfield Reservoir 39.5480136, -105.0703544"
182366,"41.79775 x -75.03377 , Sullivan County, Catskills"
182414,Lat 35.439630 long -79.252230
182417,"oslo kværnerbyen, 59.9040° N, 10.7866° E"
182425,"33.34462° N, 116.88217° W"
182434,"36.60773° N, 86.11899° W"
182467,"(40.0332773, -75.5122301)"
182473,"Observed from this postion: 37.207452, -112.980417."
182487,33.616850 -117.667938
182508,"40.030, - 75.601(Google maps)"
182511,49°4’16” 1°23’59”
182541,"15.087521, -89.454728"
182547,38°0′26″ N 121°48′28″ W
182551,"It was to the left of the mountain. 35.236, -106.711"
182561,"39°38'02""N 97°44'14""W"
182565,37°22’26”N 79°11’11”W
182574,"37°34'10"" N 106°43'42: W"
182575,"37°34'10"" N 106°43'42: WPark Creek Road, South Fork, Colorado"
182626,"41.13177846847636, -112.04674959863827"
182635,"48°23'38""N 114°06'38""W"
182636,"39.92893 N, 77.35384 W"
182638,"39.35666 N, 95.14399"
182687,"North Klondike Highway, Flat Creek region. 63° 56' 49.61'' N, 138° 38' 40.59'' W"
182696,"41°12'48.88"" N 74°17'50.88""W"
182698,"38.9480637, -105.2827774"
182739,"40.89498981227474, -111.87096832286714"
182741,"27.460600,-82.593900"
182746,"41.101622, 69.068736"
182768,38.918330 -94.674541
182798,"38.68842728058266, -9.355587972275659"
182854,"viewable from patio balcony to the southwest. latitude 34-24-8 N, and longitude 111-27-29 w"
182857,"41.65408° N, 72.76256° W"
182858,"42° 12' 28"" N 88° 8' 26"" W"
182882,Mongata winery 45 53 32 n 118 17 22 w
182892,44.304760 -71.699432
182899,"25.75184 N 80.41456 W, 10 ft elevation (residential area)"
182900,"UTM: 11 S 0580838, 4386782 Elevation: 6139ft"
182901,21°14′31″ N 81°40′40 E
182902,"25.75184 N 80.41456 W, 10 ft elevation (residential area)"
182903,"25.75184 N 80.41456 W, 10 ft elevation (residential area)"
182914,18.22600N 66.00700W
182918,"25.75184 N 80.41456 W, 10 ft elevation (residential area)"
182920,Longitude: -84.055050 Latitude: 34.986690
182923,"40.583966, -73.813499"
182931,"(36.9603876, -122.0067224)"
182933,"Latitude: 34°36'30.9""N Longitude: 83°46'18.2""W"
182935,"1st sighting: 34°58'36.3""N 84°03'50.6""W 2nd sighting: 34°59'13.3974''N 84°4'26.8176''W"
182948,53.413919 - 2.873026
182963,"Approx. 45.091, -81.405. Sitting on picnic table on the waterfront, steps from Miller Lake (west)"
182986,"39.27403° N, 75.59964° W"
182999,"31.978925585921214, -110.4577812790541 - saw objects from my backyard"
183022,"32.3749380, -96.8650717"
183049,"55°50'13.0""N 4°12'25.7""W"
183051,"30° 30'29"" N 97°34'45"" W"
183064,"51.453830, 0.131620"
183078,"Driving on 127 Beltway North, saw in Northwest sky. Lat/Lon 44.514811682924844,-73.23635122142967"
183091,"41.397500,-72.870100"
183101,Latitude: 34.8015Longitude: -82.3686
183113,"-22.344382157776053, -48.79943020200843"
183116,"28.4053172, -81.5829884"
183129,"40.262223, -79.613741"
183130,"39.112518, -79.482757"
183177,"34.165936, -118.610390"
183182,"36°53'46.70""N -109° 4'10.59""W"
183188,6th St. añd Florida St. Looking North North West 320° from North
183202,"(40.9348141, -90.1613785)"
183255,"Idlewild Park 39.51977° N, 119.82998° W"
183263,"Right above approximately 45.3604062, -122.5957590"
183264,"Approx. initial location of object: 34°56'44.2""N 83°53'32.8""W"
183268,"1st sighting: 34°58'46.8""N 84°03'32.0""W 2nd sighting: 35°04'53.6""N 84°01'42.8""W"
183318,"36°52'59.1""N 76°18'44.7""W"
183398,"36.591, -121.899"
183409,Latitude 49 Longitude -96
183434,"51°47'53.9""N 19°22'28.8""E"
183437,"I could see it from here 41°38'40.7""N 41°36'55.0""E and the object was above the sea."
183446,"26.68889° N, 81.69276° W, about East Northeast of my location, about 30 degrees of altitude"
183457,"38.8854526, -104.6909366"
183475,"Flight path ENE mid level altitude 30° off horizon,"
183524,34°13′54″ N 77°46′44″ W
183525,34°13′53″ N 77°46′43″ W
183560,"33.53688, -116.46074"
183566,"28°55'46""N 81°40'10""W"
183573,"56.19003N, 3.00654W"
183619,"I was on a farm lane facing north from these coordinates 40.16695, -86.441"
183650,"9.5948° N, 79.7483° W"
183685,Object was moving horizontal at about a 340° bearing going out toward Lake Michigan
183723,"Facing West after sunset observing Comet Atlas. at latitude/longitude 38°57'48""N 104°47'11""W"
183749,"34.96057° N, 88.42402° W"
183778,"Rim rock lake washington 98937.... 46.630896,-121.133110"
183830,"51°11'31.1""N 6°49'08.2""E"
183833,"43.6321683, -70.2396374"
183881,"27,89480° N, 36,10730° W"
183942,"33.380757679660874, -111.96403126239892"
183945,"(63.5209172, 22.5397963)"
183952,"42.90974° N, 78.89874° W"
183995,"38.89153766653962, -79.46794959586074"
184017,"51.1428297, 0.8472242"
184050,"Latitude: 45°15'56.87""N Longitude: 75°56'6.82""W Looking roughly 305degrees heading"
184065,Latitude 24.5511031 longitude -81.8014233
184080,31.703850 -89.148870
184117,Looking North towards the town of Julian - For GPS maps use Long -116.305 and Lat 32.95
184129,"18.347637, -67.235385"
184141,"43.33979° N, 109.88046° W"
184148,"(36.6171316, -101.6863588)"
184160,"(41.8262451, -86.1954079)"
184185,"34.30322505340847, -79.86180328693108"
184214,"53 43 15 N, 0 25 59 W"
184281,43.982590 -103.434430
184294,"55.1809014, -7.3106667"
184308,"55.2911023, -7.3905812"
184317,"30.1374593, -98.0128359 This is an approximate area directly in line with view point i was 1mileaway"
184327,"47.682582,28.761139"
184342,Sitting on deck of my house; 45°3′14″N 93°38′4″W
184420,"34°55'44""N 78°59'29""W"
184423,"Tacoma, Washington (University Place) 47.2333782, -122.5452981"
184511,Lat: 44.8392528 Long: 93.4455073 Facing 263deg SW
184521,"Clear sky, 28°F, no apparent wind, just to the West of address given"
184543,"Sighted from Praia do Porto in direction to coordinates -28.211984, -48.661951"
184615,"40°46'09""N 82°33'38""W"
184638,"39.16627° N, 119.66380° W"
184640,"43°12'16""N 90°52'05""W"
184651,"Beach at Cape Point, NC' Outer Banks, 35.221812, -75.528263, GPS coord. 35° 13' 18.5232'' N 75° 31"
184672,-31.723614 -60.332883
184708,"41.1067339, -74.1677564"
184731,"28.49919° N, 81.30855° W"
184782,38.3268N 76.4261W
184817,"32°31'15"" N 110°55'6""W"
184965,"Viewed from M6 motorway (53.30832,-8.30975) for 35 minutes while driving 110kph between Athlone and"
184967,"37.53972° N, 84.27127° W"
184968,"33.30318147067016, -111.90111548883989"
184972,36 17 14N 91 44 21W
184983,"45.64880º N, 95.44518º W"
185030,"44.932602,-103.424670"
185054,7°48.760’N 98°17.635’E
185070,"37.8697° N, 122.3188° W"
185099,"40.05045° N, 83.75298° W,"
185153,"32.7008384, -116.9645225"
185173,"33.75590° N, 84.26560° W"
185183,"I was located inside a building on the second floor observing through a window. 40.6105, -75.3856"
185226,"(42.3609939, -72.5192627)"
185231,"(39.3500516, -76.4814714)"
185264,"43.61435° N, 116.22466° W"
185284,"I was located on a second floor balcony at 40.610, -75.385"
185295,The Harbour Pointe Neighborhood at 220° SW.
185370,"Est. coordinate of UFO: 44.333373, 8.433053 (1km SOUTH from witnesses)"
185417,"(31.1428288, -97.7012809)"
185420,"38.631117, -90.340563 Sheridan Hills neighborhood of Richmond Heights, Missouri"
185519,"42.726200, -71.190895."
185550,"40.610, -75.385 I was on a second floor balcony"
185574,"My location: 40.520316,-111.932512, approximate location of UAP: 40.529119,-111.807282"
185591,East North East direction about 23° above horizon
185598,25°28′19″ N 80°25′47″ W
185610,"45.52880° N, 122.80168° W"
